store_id,item_id,candidate_model,backtest_mae,backtest_rmse,backtest_bias,backtest_wape_percent,model_priority
CA_1,FOODS_3_042,mean_28_days,1.4872448979591835,1.8671604819367087,-0.13392857142857134,64.562569213732,4
CA_1,FOODS_3_042,mean_7_days,1.528061224489796,1.9659084206461264,-0.33928571428571414,66.3344407530454,3
CA_1,FOODS_3_042,weekly_seasonal_naive,1.9285714285714286,2.4784787961282104,-0.3392857142857143,83.72093023255815,2
CA_1,FOODS_3_042,last_value_naive,2.2142857142857144,2.812599204599597,-0.05357142857142857,96.12403100775194,1
CA_1,FOODS_3_042,zero_forecast,2.3035714285714284,2.930748319846949,-2.3035714285714284,100.0,0
CA_1,FOODS_3_043,last_value_naive,0.5714285714285714,1.1417405259389843,-0.23214285714285715,78.04878048780488,1
CA_1,FOODS_3_043,mean_28_days,0.5841836734693878,1.1417405259389843,-0.4107142857142857,79.79094076655052,4
CA_1,FOODS_3_043,mean_7_days,0.6862244897959184,1.248468449496324,-0.05357142857142854,93.72822299651568,3
CA_1,FOODS_3_043,weekly_seasonal_naive,0.7321428571428571,1.3627702877384937,-0.05357142857142857,100.0,2
CA_1,FOODS_3_043,zero_forecast,0.7321428571428571,1.3951446417589006,-0.7321428571428571,100.0,0
CA_1,FOODS_3_044,zero_forecast,0.45535714285714285,1.0044543650303739,-0.45535714285714285,100.0,0
CA_1,FOODS_3_044,last_value_naive,0.5089285714285714,1.0220777158038703,-0.20535714285714285,111.76470588235294,1
CA_1,FOODS_3_044,mean_7_days,0.610969387755102,0.9576491198422801,-0.0625,134.17366946778714,3
CA_1,FOODS_3_044,weekly_seasonal_naive,0.6517857142857143,1.1220198623146433,-0.0625,143.13725490196077,2
CA_1,FOODS_3_044,mean_28_days,0.6619897959183673,0.9401747557920132,0.044642857142857095,145.37815126050418,4
CA_1,FOODS_3_045,zero_forecast,0.35714285714285715,0.7791937224739796,-0.35714285714285715,100.0,0
CA_1,FOODS_3_045,mean_28_days,0.5127551020408163,0.703716446258501,-0.02678571428571429,143.57142857142856,4
CA_1,FOODS_3_045,mean_7_days,0.6198979591836734,0.8360499936228303,0.1428571428571428,173.57142857142853,3
CA_1,FOODS_3_045,weekly_seasonal_naive,0.6428571428571429,1.093813773650968,0.14285714285714285,180.0,2
CA_1,FOODS_3_045,last_value_naive,0.7142857142857143,0.9063269671749657,0.39285714285714285,200.0,1
CA_1,FOODS_3_046,mean_28_days,1.139030612244898,1.5198516307823724,-0.08928571428571429,91.12244897959184,4
CA_1,FOODS_3_046,last_value_naive,1.1964285714285714,1.647508942095828,-0.25,95.71428571428572,1
CA_1,FOODS_3_046,mean_7_days,1.2091836734693877,1.6675167899898216,-0.42857142857142855,96.73469387755101,3
CA_1,FOODS_3_046,zero_forecast,1.25,1.9456912102680337,-1.25,100.0,0
CA_1,FOODS_3_046,weekly_seasonal_naive,1.3928571428571428,2.1297216451250818,-0.42857142857142855,111.42857142857143,2
CA_1,FOODS_3_047,zero_forecast,1.2410714285714286,2.037593117942273,-1.2410714285714286,100.0,0
CA_1,FOODS_3_047,mean_28_days,1.2512755102040816,1.679710859472121,0.044642857142857185,100.82219938335047,4
CA_1,FOODS_3_047,mean_7_days,1.3864795918367345,1.7903511227848974,0.29464285714285715,111.71634121274407,3
CA_1,FOODS_3_047,weekly_seasonal_naive,1.8125,2.88004216238979,0.29464285714285715,146.0431654676259,2
CA_1,FOODS_3_047,last_value_naive,1.9196428571428572,2.7918887615990107,0.25892857142857145,154.67625899280574,1
CA_1,FOODS_3_048,mean_7_days,1.2857142857142858,1.778557085426962,-0.3392857142857143,93.5064935064935,3
CA_1,FOODS_3_048,mean_28_days,1.2908163265306123,1.734718262133535,-0.3125,93.87755102040816,4
CA_1,FOODS_3_048,zero_forecast,1.375,2.1547290184283368,-1.375,100.0,0
CA_1,FOODS_3_048,last_value_naive,1.4464285714285714,1.9910514092523364,-0.375,105.1948051948052,1
CA_1,FOODS_3_048,weekly_seasonal_naive,1.75,2.57390753524675,-0.3392857142857143,127.27272727272727,2
